ID	A.S623	A.S624	A.S625	A.S626	A.S627	A.S628	A.S629	A.S630	A.S631	A.S632	A.S633	A.S634	A.S635	A.S636	A.S637	A.S638	A.S639	A.S640	A.S641	A.S642	A.S643	A.S644	A.S645	A.S646	A.S647	A.S648	A.S649	A.S650	A.S651	A.S652	A.S653	A.S654	A.S655	A.S656	A.S657	A.S658	A.S659	A.S660	A.S661	A.S662	A.S663	A.S664	A.S665	A.S666	A.S667	A.S668	A.S669	A.S670	A.S671	A.S672	A.S673	A.S674	A.S675	A.S676	A.S677	A.S678	A.S679	A.S680	A.S681	A.S682	A.S683	A.S684	A.S685	A.S686	A.S687	A.S688	A.S689	A.S690	A.S691	A.S692	A.S693	A.S694	A.S695	A.S696	A.S697	A.S698	A.S699	A.S700	A.S701	A.S702	A.S703	A.S704	A.S705	A.S706	A.S707	A.S708	A.S709	A.S710	A.S711	A.S712	A.S713	A.S714	A.S715	A.S716	A.S717	A.S718	A.S719	A.S720	A.S721	A.S722	A.S723	A.S724	A.S725	A.S726	A.S727	A.S728	A.S729	A.S730	A.S731	A.S732	A.S733	A.S734	A.S735	A.S736	A.S737	A.S738	A.S739	A.S740	A.S741	A.S742	A.S743	A.S744	A.S745	A.S746	A.S747	A.S748	A.S749	A.S750	A.S751	A.S752	A.S753	A.S754	A.S755	A.S756	A.S757	A.S758	A.S759	A.S760	A.S761	A.S762	A.S763	A.S764	A.S765	A.S766	A.S767	A.S768	A.S769	A.S936	A.S937	A.S938	A.S939	A.S940	A.S941	A.S942	A.S943	A.S944	
Metascardovia	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00033027	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019584	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Methanobrevibacter	0.00000000	0.00000000	0.01726570	0.00000000	0.00000000	0.00000000	0.00000000	0.00531704	0.00000000	0.00991046	0.00000000	0.00148402	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04687148	0.00000000	0.00620296	0.00000000	0.00000000	0.00000000	0.00479000	0.00000000	0.00000000	0.00000000	0.03022652	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00697261	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02433052	0.00104689	0.00000000	0.00000000	0.00000000	0.00031393	0.00000000	0.00305825	0.00000000	0.01911363	0.00000000	0.00000000	0.00011599	0.00000000	0.00000000	0.00000000	0.00000000	0.03192279	0.05593364	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01258388	0.00000000	0.01556799	0.00000000	0.02862112	0.00000000	0.00276546	0.00000000	0.00000000	0.00000000	0.00000000	0.00371782	0.00000000	0.00673203	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01758751	0.00000000	0.00000000	0.01770723	0.01466055	0.01236309	0.00000000	0.00000000	0.11524890	0.00000000	0.03993340	0.00000000	0.00000000	0.07753552	0.00314071	0.01085867	0.00000000	0.00000000	0.00000000	0.04212499	0.00000000	0.00717300	0.00000000	0.00000000	0.00000000	0.05013808	0.00000000	0.00000000	0.00000000	0.00000000	0.02213159	0.00000000	0.00477921	0.00000000	0.00000000	0.00000000	0.00017859	0.00000000	0.00000000	0.00000000	0.03635311	0.00000000	0.02553397	0.12980206	0.00028910	0.00000000	0.01557906	0.00014144	0.00323023	0.00000000	0.00000000	0.03719273	0.00000000	0.00000000	0.01246701	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00462459	0.00000000	0.00000000	0.00000000	0.06492090	0.00876997	
Methanosphaera	0.00000000	0.00000000	0.00423727	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00102169	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00404120	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00212726	0.00000000	0.00000000	0.00000000	0.00020379	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00179273	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00349161	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00015692	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Mitsuokella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00345404	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01009688	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014508	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Mogibacterium	0.00000000	0.00000000	0.00368561	0.00000000	0.00000000	0.00000000	0.00025698	0.00032869	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00047664	0.00000000	0.00000000	0.00000000	0.00015117	0.00029138	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021050	0.00000000	0.00133068	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00385606	0.00021868	0.00000000	0.00000000	0.00000000	0.00000000	0.00367627	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00176086	0.00000000	0.00035638	0.00018426	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00157011	0.00000000	0.00000000	0.00243460	0.00000000	0.00000000	0.00000000	0.00014853	0.00000000	0.00287563	0.00000000	0.00000000	0.00000000	0.00000000	0.00213672	0.00000000	0.00272623	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00214954	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014551	0.00041154	0.00287493	0.00000000	0.00023477	0.00000000	0.00020510	0.00000000	0.00137976	0.00000000	0.00036183	0.00313822	0.00000000	0.00000000	0.00000000	0.00010957	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00070977	0.00000000	0.00056447	0.00000000	0.00020157	0.00193397	0.00019398	0.00000000	0.00017793	0.00000000	0.00000000	0.00000000	0.00148776	0.00119211	0.00000000	0.00000000	0.00000000	0.00202060	0.00408638	0.00000000	0.00000000	0.00183832	0.00016826	0.00000000	0.00000000	0.00000000	0.00082434	0.00000000	0.00000000	0.00028969	0.00000000	0.00023358	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Odoribacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00070035	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00648700	0.00054224	0.00000000	0.00025809	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00499954	0.00000000	0.00000000	0.00000000	0.00000000	0.00030265	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00015759	0.00000000	0.00000000	0.00000000	0.00077423	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021871	0.00694549	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00049516	0.00000000	0.00028513	0.00019024	0.00000000	0.00000000	0.00008225	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00315237	0.00000000	0.00000000	0.00012695	0.00000000	0.00045161	0.00000000	0.00000000	0.00014423	0.00036555	0.00000000	0.00254189	0.00000000	0.00564469	0.00022292	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00116803	0.00459895	0.00000000	0.00012686	0.00000000	0.00000000	0.00119035	0.00035967	0.00000000	0.00000000	0.00039383	0.00000000	0.00022306	0.00167910	0.00061123	0.00000000	0.00000000	0.00000000	0.00091599	0.00000000	0.00262974	0.00021029	0.00042875	0.01061031	0.00432211	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00738761	0.00178767	0.00026709	0.00000000	0.00000000	0.00116623	0.00557636	0.00044005	
Olsenella	0.00000000	0.00000000	0.00038826	0.00000000	0.00000000	0.00000000	0.00000000	0.00030237	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00053310	0.00000000	0.00000000	0.00000000	0.00000000	0.00018499	0.00000000	0.00018741	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00139500	0.00000000	0.00000000	0.00000000	0.00012051	0.00000000	0.00000000	0.00015627	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029436	0.00000000	0.00110881	0.00019619	0.00000000	0.00026291	0.00023452	0.00000000	0.00013354	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00049026	0.00159192	0.00000000	0.00000000	0.00000000	0.00028117	0.00000000	0.00032537	0.00000000	0.00000000	0.00000000	0.00000000	0.00229230	0.00000000	0.00021973	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00025102	0.00000000	0.00047790	0.00022231	0.00000000	0.00071969	0.00000000	0.00000000	0.00000000	0.00066112	0.00000000	0.00000000	0.00062525	0.00071610	0.00017503	0.00275367	0.00000000	0.00024752	0.00000000	0.00000000	0.00000000	0.00051278	0.00000000	0.00000000	0.00125794	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00015023	0.00000000	0.00000000	0.00000000	0.00000000	0.00039202	0.00000000	0.00011143	0.00000000	0.00037798	0.00000000	0.00000000	0.00000000	0.00028742	0.00000000	0.00000000	0.00000000	0.00032920	0.00023244	0.00000000	0.00000000	0.00020493	0.00039372	0.00015130	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054283	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00070302	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Oribacterium	0.00000000	0.00021977	0.00000000	0.00000000	0.00053411	0.00000000	0.00037919	0.00067298	0.00064169	0.00061432	0.00000000	0.00046920	0.00000000	0.00000000	0.00032665	0.00000000	0.00000000	0.00000000	0.00049642	0.00063811	0.00000000	0.00046229	0.00032034	0.00000000	0.00000000	0.00052626	0.00000000	0.00000000	0.00018590	0.00071910	0.00000000	0.00044628	0.00000000	0.00000000	0.00000000	0.00049224	0.00082344	0.00000000	0.00000000	0.00000000	0.00051388	0.00044982	0.00000000	0.00047004	0.00037917	0.00000000	0.00035255	0.00059101	0.00000000	0.00057089	0.00034250	0.00035451	0.00032927	0.00046354	0.00000000	0.00028553	0.00000000	0.00040981	0.00000000	0.00043761	0.00041549	0.00044469	0.00037158	0.00034411	0.00118256	0.00053004	0.00042184	0.00000000	0.00064073	0.00000000	0.00046821	0.00044531	0.00057976	0.00027703	0.00071857	0.00023497	0.00041367	0.00047553	0.00049273	0.00000000	0.00033677	0.00055305	0.00036859	0.00000000	0.00049164	0.00000000	0.00047745	0.00000000	0.00000000	0.00000000	0.00032429	0.00027189	0.00064631	0.00032144	0.00025131	0.00066397	0.00021270	0.00000000	0.00030192	0.00000000	0.00018936	0.00000000	0.00063352	0.00037374	0.00029491	0.00059283	0.00037750	0.00015247	0.00021969	0.00036943	0.00043720	0.00027121	0.00049447	0.00065618	0.00000000	0.00057033	0.00046288	0.00019375	0.00039190	0.00029202	0.00094413	0.00032071	0.00000000	0.00042948	0.00000000	0.00038844	0.00028175	0.00031555	0.00046604	0.00049671	0.00030988	0.00067680	0.00052791	0.00036170	0.00022478	0.00000000	0.00063007	0.00049709	0.00026779	0.00023299	0.00015282	0.00022029	0.00000000	0.00021250	0.00000000	0.00000000	0.00000000	0.00049303	0.00044121	0.00032312	0.00050138	0.00050028	0.00089167	0.00035934	0.00038554	0.00073998	
Oscillibacter	0.00117380	0.00282048	0.00274373	0.00055434	0.00750736	0.00082574	0.00344328	0.00363723	0.00157499	0.00376577	0.00020435	0.00302180	0.00021587	0.00000000	0.00099545	0.00000000	0.00033790	0.00489251	0.01316885	0.00982457	0.00314962	0.00426298	0.03442625	0.00111735	0.00000000	0.00312105	0.00000000	0.00109810	0.00195756	0.00181662	0.00196966	0.01122619	0.00029591	0.00058214	0.00019569	0.00605023	0.01392122	0.00066874	0.00000000	0.00077733	0.00331237	0.00262940	0.00018962	0.00181131	0.00442702	0.00016679	0.00371844	0.00089966	0.00832003	0.00386612	0.00085500	0.00192355	0.00437187	0.00574669	0.00000000	0.00174525	0.00027861	0.00271763	0.00000000	0.00117567	0.00633588	0.00307120	0.00173116	0.00053621	0.00111812	0.00425531	0.00508106	0.00000000	0.00160274	0.00049605	0.00083920	0.00817704	0.00583797	0.00227758	0.00234192	0.00356716	0.00664916	0.00519070	0.00399255	0.00000000	0.00346134	0.00301733	0.01357903	0.00097584	0.01479552	0.00000000	0.00328585	0.00000000	0.00167955	0.00093803	0.00655979	0.00146564	0.00334302	0.00149204	0.00278908	0.00619854	0.00111625	0.00000000	0.00301464	0.00007821	0.00338410	0.00066364	0.00602854	0.00703274	0.00662298	0.00160941	0.00583638	0.00093153	0.00382752	0.00687156	0.00135352	0.00179234	0.00172827	0.00456266	0.00104580	0.00509084	0.00656805	0.00369997	0.00462415	0.00467070	0.00412402	0.00515015	0.00253095	0.00538851	0.00077172	0.00079737	0.00554408	0.00103696	0.00648476	0.00628762	0.00380848	0.00902256	0.00240511	0.00598331	0.00343820	0.00000000	0.00784246	0.00621763	0.00268968	0.00462417	0.00211897	0.00096171	0.00030997	0.00058065	0.00125305	0.00000000	0.00033051	0.00104429	0.00425040	0.00342594	0.00503452	0.00082504	0.00391807	0.01390440	0.00491058	0.00877774	
Oxalobacter	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00272313	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00013459	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00230551	0.00000000	
Paenibacillus	0.00056005	0.00125701	0.00167360	0.00060139	0.00156569	0.00066411	0.00122825	0.00105698	0.00124695	0.00197776	0.00018976	0.00116563	0.00024215	0.00095236	0.00077430	0.00000000	0.00000000	0.00131823	0.00102143	0.00169562	0.00106743	0.00196437	0.00168825	0.00096108	0.00000000	0.00158931	0.00000000	0.00103143	0.00115967	0.00102234	0.00071429	0.00230610	0.00076597	0.00088585	0.00095295	0.00204789	0.00154836	0.00047399	0.00000000	0.00114890	0.00126053	0.00062541	0.00000000	0.00195899	0.00211591	0.00018783	0.00137549	0.00150278	0.00191403	0.00100917	0.00148868	0.00101593	0.00218809	0.00115964	0.00000000	0.00061691	0.00000000	0.00114724	0.00000000	0.00083385	0.00174688	0.00202567	0.00178781	0.00060386	0.00145959	0.00071464	0.00148665	0.00000000	0.00187418	0.00083663	0.00095781	0.00121538	0.00165208	0.00148806	0.00105328	0.00110219	0.00140742	0.00136661	0.00047810	0.00121632	0.00116465	0.00157358	0.00131673	0.00057084	0.00208739	0.00114231	0.00105784	0.00048959	0.00085799	0.00090695	0.00147004	0.00059319	0.00072324	0.00104151	0.00092454	0.00107368	0.00136531	0.00047608	0.00178533	0.00013398	0.00061945	0.00071310	0.00228367	0.00112332	0.00092423	0.00222291	0.00150515	0.00056989	0.00073052	0.00125068	0.00144397	0.00056608	0.00090416	0.00129432	0.00104922	0.00159337	0.00131977	0.00069922	0.00117452	0.00079584	0.00154025	0.00043522	0.00034301	0.00122085	0.00091538	0.00077710	0.00073609	0.00087351	0.00193978	0.00117369	0.00121082	0.00157701	0.00190189	0.00182765	0.00062051	0.00060606	0.00145578	0.00156040	0.00061095	0.00045772	0.00072029	0.00140213	0.00044647	0.00070121	0.00094891	0.00000000	0.00023206	0.00061395	0.00143396	0.00167557	0.00184065	0.00068884	0.00129927	0.00067502	0.00181847	0.00092222	
Parabacteroides	0.00000000	0.00000000	0.00036678	0.00697433	0.00193297	0.00029019	0.01680654	0.00052604	0.00025114	0.00112473	0.00000000	0.00019665	0.00000000	0.00000000	0.00047920	0.00000000	0.00000000	0.00022916	0.01626619	0.00115672	0.00071517	0.00080634	0.00035928	0.00028922	0.00133577	0.00722241	0.00000000	0.00070525	0.00039974	0.00595312	0.00041115	0.00050593	0.00000000	0.00077063	0.00155887	0.00062728	0.00100641	0.00064430	0.00000000	0.00000000	0.00051541	0.00058163	0.00921350	0.00041544	0.00079834	0.00523477	0.00063378	0.00000000	0.00170439	0.00039973	0.00038787	0.00034056	0.00529702	0.00045774	0.00000000	0.00058067	0.00000000	0.00070021	0.00000000	0.00376716	0.00164335	0.00785921	0.00084115	0.00000000	0.00048576	0.00055384	0.00054723	0.00000000	0.00034334	0.00069574	0.00000000	0.00028361	0.00023820	0.00099324	0.00390928	0.00065509	0.00163856	0.00614797	0.00095438	0.00000000	0.00101543	0.00090788	0.00188700	0.00071673	0.00249549	0.00000000	0.00193252	0.00072248	0.00039973	0.00331503	0.00140220	0.00000000	0.00018163	0.00031770	0.00162948	0.01635774	0.00036664	0.00000000	0.00053668	0.00000000	0.00238543	0.01640407	0.01247916	0.00480582	0.00573673	0.00070565	0.01463721	0.00000000	0.04344083	0.00028592	0.00043944	0.00166529	0.00172103	0.00091496	0.00029691	0.00142681	0.02319534	0.01782844	0.00373867	0.00064177	0.00051526	0.00038077	0.01962144	0.00601293	0.00032670	0.00103006	0.01468569	0.00018135	0.00217383	0.00777947	0.01023251	0.00086922	0.00024346	0.00127490	0.00258571	0.00000000	0.01446320	0.00414030	0.01517063	0.01107950	0.01052467	0.03098217	0.00042152	0.00025576	0.00129683	0.00000000	0.00316532	0.00354122	0.02863916	0.01284203	0.02118143	0.00044732	0.00187519	0.01404437	0.01432093	0.01017338	
Paraprevotella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011825	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00026986	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00030766	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00192429	0.00064387	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00024856	0.00000000	0.00000000	0.00000000	0.00673667	0.00608272	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014850	0.00000000	0.00016760	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00048589	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00893284	0.00000000	0.00000000	0.00000000	0.00575233	0.00000000	0.00023427	0.00063941	0.00000000	0.00000000	0.00000000	0.00000000	0.00166877	0.00000000	0.00734247	0.00000000	0.00000000	0.00000000	0.00549228	0.00014939	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00222103	0.00000000	0.00019154	0.00000000	0.00000000	0.00000000	0.00000000	0.00412895	0.00041511	
