ID	F.S001	F.S003	F.S024	F.S025	F.S026	F.S027	F.S030	F.S039	F.S040	F.S051	F.S052	F.S053	F.S054	F.S060	F.S105	F.S110	F.S113	F.S115	F.S116	F.S118	F.S121	F.S125	F.S129	F.S132	F.S139	F.S142	F.S152	F.S156	F.S161	F.S162	F.S166	F.S169	F.S170	F.S173	F.S187	F.S191	F.S192	F.S193	F.S194	F.S195	F.S196	F.S198	F.S200	F.S208	F.S211	F.S212	F.S213	F.S214	F.S215	F.S218	F.S221	F.S223	F.S229	F.S241	F.S249	F.S268	F.S275	F.S276	F.S281	F.S282	F.S293	F.S294	F.S298	F.S302	F.S305	F.S310	F.S312	F.S316	F.S328	F.S344	F.S349	F.S376	F.S382	F.S390	F.S393	F.S398	F.S399	F.S400	F.S404	F.S414	F.S419	F.S430	F.S449	F.S450	F.S451	F.S459	F.S460	F.S473	F.S474	F.S495	F.S496	F.S500	F.S503	F.S504	F.S505	F.S506	F.S507	F.S510	F.S539	F.S542	F.S548	F.S551	F.S552	F.S558	F.S568	F.S596	F.S606	F.S617	F.S626	F.S628	F.S643	F.S652	F.S654	F.S664	F.S666	F.S667	F.S672	F.S682	F.S684	F.S696	F.S716	F.S719	F.S721	F.S722	F.S723	F.S726	F.S728	F.S730	F.S734	F.S751	F.S759	F.S767	F.S768	F.S770	F.S772	F.S780	F.S783	F.S788	F.S790	F.S792	F.S812	F.S815	F.S817	F.S820	F.S823	F.S824	F.S825	F.S826	F.S827	F.S828	F.S829	F.S830	F.S835	F.S901	F.S902	
Mahella	0.00000000	0.00000000	0.00000000	0.00000000	0.00015872	0.00010269	0.00011417	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00053853	0.00014812	0.00000000	0.00000000	0.00000000	0.00016161	0.00000000	0.00017658	0.00000000	0.00000000	0.00000000	0.00017069	0.00027738	0.00000000	0.00000000	0.00000000	0.00019750	0.00000000	0.00000000	0.00013110	0.00022931	0.00020168	0.00000000	0.00000000	0.00016616	0.00000000	0.00021204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00028181	0.00000000	0.00000000	0.00000000	0.00015775	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00008698	0.00000000	0.00000000	0.00000000	0.00011644	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00030521	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054126	0.00000000	0.00026092	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00048759	0.00000000	0.00000000	0.00000000	0.00000000	0.00010612	0.00000000	0.00000000	0.00036263	0.00020141	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022435	0.00000000	0.00020840	0.00000000	0.00000000	0.00012190	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00021490	0.00024430	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022860	0.00056688	0.00000000	0.00000000	0.00000000	0.00000000	0.00023673	0.00000000	0.00014167	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Marvinbryantia	0.00083502	0.00093640	0.00098537	0.00110544	0.00063282	0.00052848	0.00095132	0.00081601	0.00114911	0.00000000	0.00061083	0.00057239	0.00035377	0.00051588	0.00126336	0.00091196	0.00114242	0.00104757	0.00047988	0.00132735	0.00122062	0.00078626	0.00207602	0.00050549	0.00061983	0.00123880	0.00102225	0.00120662	0.00105404	0.00000000	0.00000000	0.00101737	0.00134797	0.00000000	0.00090303	0.00133190	0.00165805	0.00000000	0.00093102	0.00065127	0.00044215	0.00056555	0.00043480	0.00000000	0.00059984	0.00075273	0.00076930	0.00000000	0.00000000	0.00076609	0.00057537	0.00000000	0.00000000	0.00028597	0.00082314	0.00000000	0.00048472	0.00094024	0.00026636	0.00000000	0.00029033	0.00074158	0.00095384	0.00119181	0.00121702	0.00051862	0.00097324	0.00123694	0.00051917	0.00053572	0.00064715	0.00047521	0.00077609	0.00051554	0.00041598	0.00068252	0.00170369	0.00161208	0.00033017	0.00049835	0.00068435	0.00058762	0.00097245	0.00072683	0.00088870	0.00068210	0.00072993	0.00071738	0.00043193	0.00049971	0.00113054	0.00097026	0.00049055	0.00119099	0.00000000	0.00062769	0.00052138	0.00059800	0.00061136	0.00036550	0.00061422	0.00059032	0.00073319	0.00072674	0.00129282	0.00067430	0.00162219	0.00216162	0.00000000	0.00239239	0.00119520	0.00036948	0.00036815	0.00047962	0.00090982	0.00050104	0.00070899	0.00000000	0.00164182	0.00058965	0.00040081	0.00091823	0.00039500	0.00000000	0.00080039	0.00141161	0.00096432	0.00000000	0.00068905	0.00130232	0.00104267	0.00036412	0.00198977	0.00000000	0.00000000	0.00048475	0.00039578	0.00069205	0.00049965	0.00082832	0.00102441	0.00149673	0.00036864	0.00071426	0.00000000	0.00035407	0.00045658	0.00049109	0.00036687	0.00102198	0.00074859	0.00000000	0.00055817	0.00000000	0.00000000	
Megamonas	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01207093	0.00000000	0.00000000	0.00000000	0.00906432	0.00000000	0.10100567	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00018619	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02895128	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00983967	0.00000000	0.00000000	0.00000000	0.00000000	0.00046049	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01637566	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00014853	0.00000000	0.00000000	0.00000000	0.07743360	0.00000000	0.00008554	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00786686	0.00000000	0.00000000	0.00000000	0.00090177	0.00000000	0.00000000	0.00000000	0.00000000	0.00512415	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00808751	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Megasphaera	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00036088	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02404078	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03294782	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00662422	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00359413	0.00000000	0.00000000	0.00000000	0.00388373	0.00579140	0.00000000	0.00000000	0.00000000	0.00000000	0.00869577	0.00000000	0.00000000	0.00237638	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00011037	0.00000000	0.00000000	0.00000000	0.00430526	0.00000000	0.00000000	0.00053379	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01378044	0.00130849	0.00051242	0.00000000	0.00000000	0.00000000	0.00080661	0.00000000	0.00000000	0.00000000	0.00355134	0.00023271	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00161492	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00949166	0.00000000	0.00000000	0.00000000	0.00000000	0.00009450	0.00000000	0.00528188	0.00000000	0.00042827	0.00000000	0.00031983	0.00000000	0.00629212	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00727027	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Metascardovia	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020167	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00239264	0.00000000	0.00000000	
Methanobacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00036954	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02158532	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Methanobrevibacter	0.01660040	0.00000000	0.00000000	0.00000000	0.00599786	0.00000000	0.00000000	0.01233180	0.00076906	0.00000000	0.00000000	0.00009094	0.00000000	0.00000000	0.00246076	0.03803574	0.00407366	0.00000000	0.00000000	0.00000000	0.00872107	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03802228	0.00000000	0.00000000	0.00375376	0.00000000	0.00368326	0.00000000	0.00198989	0.00576771	0.00000000	0.02247787	0.00000000	0.00000000	0.00759772	0.00000000	0.10137118	0.08792695	0.00000000	0.00000000	0.00823303	0.00845473	0.01192138	0.00000000	0.00000000	0.03771075	0.00000000	0.00000000	0.00000000	0.00000000	0.00122091	0.00000000	0.00000000	0.00000000	0.00000000	0.04145978	0.00596192	0.01610999	0.01816320	0.00000000	0.05247530	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01528074	0.00000000	0.00000000	0.03886566	0.00418745	0.00272466	0.00000000	0.03553344	0.00000000	0.00000000	0.00080419	0.00000000	0.00012268	0.00000000	0.00900811	0.00966088	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00973254	0.00000000	0.00000000	0.00000000	0.01083953	0.04917062	0.00000000	0.00033259	0.00947457	0.00126157	0.00000000	0.00000000	0.00000000	0.00000000	0.01969022	0.00000000	0.00000000	0.02054654	0.04538025	0.04274865	0.03214898	0.00000000	0.01816519	0.00619798	0.00000000	0.00360249	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02487488	0.00000000	0.00000000	0.00000000	0.02102819	0.00000000	0.00715633	0.00000000	0.00610083	0.00000000	0.00000000	0.00783913	0.00000000	0.00641399	0.00000000	0.00000000	0.00833869	0.00136589	0.00000000	0.00000000	0.00000000	0.00000000	0.00044147	0.00000000	0.00000000	0.00000000	0.01191964	0.00000000	0.00000000	0.00000000	0.00000000	
Methanomassiliicoccus	0.00000000	0.00000000	0.00000000	0.00000000	0.00050875	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00054208	0.00000000	0.00000000	0.00000000	0.00000000	0.00013234	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00032850	0.00000000	0.00049539	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00034763	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00081818	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00065495	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022716	0.00040855	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020030	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00063561	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Methanosphaera	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00071018	0.00000000	0.00000000	0.00000000	0.00000000	0.00481923	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00247190	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00167486	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00171523	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007242	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00579454	0.00000000	0.00141619	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00470603	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Mitsuokella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02945798	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00040729	0.00000000	0.00000000	0.00323579	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02167956	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00447919	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00208669	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00556403	0.00048232	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00298059	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03782583	0.00007065	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00541314	0.00000000	0.00000000	0.00000000	0.01319551	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Mogibacterium	0.00000000	0.00000000	0.00000000	0.00000000	0.00057854	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00015601	0.00000000	0.00000000	0.00000000	0.00046719	0.00000000	0.00188660	0.00293959	0.00000000	0.00120914	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010613	0.00022679	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00199955	0.00000000	0.00000000	0.00030218	0.00000000	0.00019466	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00119991	0.00000000	0.00000000	0.00000000	0.00000000	0.00011786	0.00000000	0.00101786	0.00000000	0.00000000	0.00010624	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00012313	0.00058764	0.00000000	0.00000000	0.00000000	0.00030352	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00044755	0.00131650	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00261058	0.00018054	0.00152509	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00019867	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00238517	0.00000000	0.00000000	0.00000000	0.00056293	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00159356	0.00000000	0.00000000	
Morganella	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01055812	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Odoribacter	0.00141940	0.00131382	0.00780204	0.00388432	0.00396287	0.00240620	0.00444446	0.00221588	0.00825521	0.00043597	0.00000000	0.00063870	0.00105832	0.00000000	0.00131985	0.00108626	0.00350871	0.00000000	0.00046495	0.00361200	0.00178203	0.00000000	0.00481325	0.00805975	0.00061325	0.00000000	0.00038100	0.00052516	0.00035925	0.00041717	0.00046350	0.00129253	0.00064340	0.00000000	0.00196790	0.00024557	0.00262519	0.03267276	0.00060002	0.00034857	0.00036024	0.00214437	0.00000000	0.00127577	0.00336797	0.00425066	0.00348281	0.00000000	0.00000000	0.00261698	0.00385100	0.00027852	0.00000000	0.00363422	0.00462744	0.00000000	0.02044707	0.00135213	0.00612271	0.00000000	0.03012415	0.00066790	0.00021526	0.00706324	0.00000000	0.00065405	0.00056720	0.00000000	0.00284526	0.00042675	0.00060627	0.00070733	0.00067525	0.00000000	0.00919752	0.00412574	0.00158067	0.00583210	0.00071119	0.00066652	0.00112938	0.00000000	0.00462595	0.02856248	0.00720441	0.00108862	0.01006999	0.00854085	0.00325138	0.00038323	0.00037207	0.00166102	0.00350047	0.00490599	0.00724406	0.00648170	0.00573799	0.00044337	0.00587432	0.00087210	0.00040651	0.01062636	0.00144365	0.00664120	0.00050626	0.00098189	0.00055929	0.00000000	0.00000000	0.00039247	0.00079089	0.00937363	0.00492150	0.00420008	0.00046955	0.00127800	0.00638124	0.00000000	0.00368582	0.00044440	0.00045593	0.00000000	0.00585582	0.02920685	0.01754226	0.00044301	0.00619010	0.00000000	0.00588683	0.00531802	0.00344657	0.00210511	0.00021574	0.00057531	0.00000000	0.00244206	0.00129543	0.00057799	0.00073849	0.00490111	0.02057461	0.00291565	0.00035601	0.00000000	0.00000000	0.00135258	0.03211625	0.00116541	0.01021194	0.00144699	0.00153003	0.00000000	0.00071627	0.00000000	0.00176289	
