ID	S.ERR260132	S.ERR260133	S.ERR260134	S.ERR260135	S.ERR260136	S.ERR260137	S.ERR260138	S.ERR260139	S.ERR260140	S.ERR260141	S.ERR260142	S.ERR260143	S.ERR260144	S.ERR260145	S.ERR260146	S.ERR260147	S.ERR260148	S.ERR260149	S.ERR260150	S.ERR260151	S.ERR260152	S.ERR260153	S.ERR260154	S.ERR260155	S.ERR260156	S.ERR260157	S.ERR260158	S.ERR260159	S.ERR260160	S.ERR260161	S.ERR260162	S.ERR260163	S.ERR260164	S.ERR260165	S.ERR260166	S.ERR260167	S.ERR260168	S.ERR260169	S.ERR260170	S.ERR260171	S.ERR260172	S.ERR260173	S.ERR260174	S.ERR260175	S.ERR260176	S.ERR260177	S.ERR260178	S.ERR260179	S.ERR260180	S.ERR260181	S.ERR260182	S.ERR260183	S.ERR260184	S.ERR260185	S.ERR260186	S.ERR260187	S.ERR260188	S.ERR260189	S.ERR260190	S.ERR260191	S.ERR260192	S.ERR260193	S.ERR260194	S.ERR260195	S.ERR260196	S.ERR260197	S.ERR260198	S.ERR260199	S.ERR260200	S.ERR260201	S.ERR260202	S.ERR260203	S.ERR260204	S.ERR260205	S.ERR260206	S.ERR260207	S.ERR260208	S.ERR260209	S.ERR260210	S.ERR260211	S.ERR260214	S.ERR260215	S.ERR260216	S.ERR260217	S.ERR260218	S.ERR260219	S.ERR260220	S.ERR260221	S.ERR260222	S.ERR260223	S.ERR260224	S.ERR260225	S.ERR260226	S.ERR260227	S.ERR260228	S.ERR260229	S.ERR260230	S.ERR260231	S.ERR260232	S.ERR260233	S.ERR260234	S.ERR260235	S.ERR260236	S.ERR260237	S.ERR260238	S.ERR260239	S.ERR260240	S.ERR260241	S.ERR260242	S.ERR260243	S.ERR260244	S.ERR260245	S.ERR260246	S.ERR260247	S.ERR260248	S.ERR260249	S.ERR260250	S.ERR260251	S.ERR260252	S.ERR260253	S.ERR260254	S.ERR260255	S.ERR260256	S.ERR260257	S.ERR260258	S.ERR260259	S.ERR260260	S.ERR260261	S.ERR260262	S.ERR260263	S.ERR260264	S.ERR260265	S.ERR260266	S.ERR260267	S.ERR260268	S.ERR260269	S.ERR260270	S.ERR260271	S.ERR260272	S.ERR260273	S.ERR260274	S.ERR260275	S.ERR260276	S.ERR275251	S.ERR275252	
Dialister	0.01253170	0.01221692	0.00379124	0.00000000	0.00000000	0.01624488	0.00000000	0.00000000	0.01993360	0.00000000	0.01194457	0.00000000	0.02582150	0.02095970	0.02423331	0.02505791	0.00000000	0.00000000	0.00041786	0.00000000	0.00000000	0.00344422	0.01577586	0.04562056	0.03025793	0.00348512	0.03339531	0.04422194	0.00000000	0.00969799	0.00640014	0.00000000	0.01516884	0.00000000	0.00000000	0.01677574	0.00760304	0.00000000	0.00964206	0.00000000	0.01706172	0.00529957	0.01104418	0.00000000	0.00000000	0.02221164	0.01748845	0.01106114	0.02980814	0.02000820	0.02377806	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01732504	0.02452299	0.00000000	0.03868775	0.03165915	0.00000000	0.02194590	0.00000000	0.00077134	0.00000000	0.01939209	0.00000000	0.01967631	0.00000000	0.03336620	0.00728097	0.00000000	0.01596113	0.00579898	0.03335932	0.00000000	0.00000000	0.01252574	0.01862519	0.00000000	0.01121990	0.00193770	0.01507170	0.00181875	0.02986346	0.00000000	0.01687691	0.01453547	0.00000000	0.00431539	0.01153803	0.00000000	0.00000000	0.01969943	0.01313290	0.00557165	0.00000000	0.00000000	0.00000000	0.00000000	0.02413951	0.13990038	0.01403755	0.01892960	0.00000000	0.01884812	0.00000000	0.02552713	0.00203240	0.03547255	0.00000000	0.00000000	0.01176927	0.00000000	0.03321484	0.01883812	0.01390954	0.02446221	0.01942519	0.00000000	0.01283849	0.02186047	0.00552310	0.00000000	0.00000000	0.01026473	0.01752511	0.01723188	0.01665214	0.02052401	0.00000000	0.01747153	0.01067081	0.00000000	0.00000000	0.01904960	0.01230996	0.00000000	0.00730972	0.00000000	0.00000000	0.00000000	0.00000000	0.00860351	
Dorea	0.02790644	0.01164541	0.03203714	0.01664801	0.01493778	0.00217774	0.06350756	0.02600267	0.01333461	0.00437849	0.00393317	0.01664515	0.02463348	0.01999947	0.01894926	0.00057768	0.01165788	0.00267008	0.03476721	0.00373730	0.04754312	0.00602971	0.01783808	0.01022959	0.00758524	0.00496292	0.00098301	0.01539433	0.00302308	0.02213362	0.00955389	0.01397165	0.00557026	0.00677927	0.00115932	0.00636014	0.02696433	0.00848744	0.01143654	0.00337396	0.01896662	0.01372035	0.00186015	0.01584999	0.00550175	0.01564395	0.00735621	0.01232416	0.03812300	0.01565700	0.01538519	0.00340738	0.00525414	0.02121715	0.01707368	0.02991634	0.00658028	0.01250395	0.01206235	0.01792120	0.02032945	0.00458550	0.04204253	0.02223721	0.00500726	0.01682102	0.01903074	0.00268392	0.00294999	0.01082483	0.01987153	0.00108100	0.01829026	0.00668252	0.00296412	0.02163309	0.00207949	0.02450212	0.00123917	0.02772621	0.00909033	0.00499666	0.00264236	0.00718993	0.00167449	0.00205601	0.00375028	0.00142877	0.00194606	0.00838729	0.00432605	0.00382196	0.01397691	0.03073606	0.00764792	0.00645307	0.00602740	0.00595276	0.00290102	0.00400778	0.00347011	0.00446809	0.00361567	0.00546385	0.01868237	0.02708938	0.01057023	0.00276165	0.00633360	0.01446074	0.02099386	0.00867631	0.00298939	0.01595705	0.00325854	0.03946914	0.01470673	0.01655328	0.00072171	0.01400090	0.00282215	0.00866169	0.00263863	0.02138669	0.00713247	0.01390497	0.00337966	0.00533761	0.00910068	0.00269212	0.00087499	0.00083543	0.00737393	0.01151106	0.00000000	0.00297546	0.00182321	0.01008188	0.00551108	0.00303942	0.00242847	0.00207657	0.00254427	0.01328798	0.01424893	
Eggerthella	0.00065585	0.00000000	0.00473082	0.02154246	0.00023758	0.00091282	0.00112416	0.00096652	0.00157930	0.00137608	0.00183450	0.00166731	0.00000000	0.00028707	0.00038505	0.00289257	0.00000000	0.00035758	0.00849846	0.00021594	0.00055846	0.00062752	0.00054595	0.00154517	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00085988	0.00141724	0.00329044	0.00367007	0.00179171	0.00041614	0.00117771	0.00181309	0.00000000	0.00075615	0.00199263	0.00146766	0.00277923	0.00035657	0.00519204	0.00116402	0.00453418	0.00130183	0.00129132	0.00037533	0.00113751	0.00089528	0.00496421	0.00085845	0.00210928	0.00087889	0.00000000	0.00032852	0.00064080	0.00083357	0.00158062	0.00125473	0.00000000	0.00234676	0.00045179	0.00090377	0.00147613	0.00513563	0.00135838	0.00233076	0.00166315	0.00062153	0.00085990	0.00076009	0.00175725	0.00059113	0.00117297	0.00000000	0.00104375	0.00038738	0.00151027	0.00023725	0.00039619	0.00000000	0.00000000	0.00000000	0.00000000	0.00180482	0.00059013	0.00000000	0.00000000	0.00054863	0.00120076	0.00321011	0.00000000	0.00234175	0.00000000	0.00000000	0.00000000	0.00038239	0.00452790	0.00248480	0.00065385	0.00088063	0.00030297	0.00000000	0.00027911	0.00046976	0.00057039	0.00100340	0.00075758	0.00142723	0.00046822	0.00024022	0.00166795	0.00167890	0.00160781	0.00052267	0.00046258	0.00083489	0.00000000	0.00246530	0.00000000	0.00000000	0.00132119	0.00038477	0.00120436	0.00051155	0.00021505	0.00124929	0.00130454	0.00055258	0.00020391	0.00150660	0.00168537	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00137096	0.00048798	
Enterobacter	0.00000000	0.00000000	0.00030048	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Enterococcus	0.00034004	0.00042830	0.00116672	0.00053019	0.00070374	0.00076015	0.00088508	0.00072928	0.00051242	0.00073470	0.00069542	0.00082592	0.00079321	0.00100810	0.00000000	0.00126975	0.00000000	0.00052603	0.00040338	0.00059866	0.00106355	0.00056271	0.00057410	0.00125235	0.00063161	0.00047610	0.00000000	0.00000000	0.00052492	0.00050751	0.00056854	0.00087482	0.00051465	0.00072324	0.00053596	0.00044051	0.00077937	0.00053863	0.00049053	0.00070785	0.00050509	0.00061183	0.00044559	0.00053909	0.00025597	0.00052601	0.00036056	0.00051765	0.00090975	0.00039073	0.00030291	0.00096101	0.00073589	0.00098412	0.00056465	0.00042784	0.00056032	0.00096004	0.00083275	0.00062117	0.06720078	0.00048952	0.00233996	0.00107774	0.00051000	0.00064795	0.00069055	0.00048649	0.00054782	0.00043933	0.00046442	0.00077721	0.00093996	0.00048270	0.00072424	0.00070343	0.00060754	0.00076638	0.00059979	0.00058030	0.00000000	0.00105454	0.00000000	0.00083736	0.00000000	0.00000000	0.00065687	0.00000000	0.00000000	0.00000000	0.00064435	0.00072241	0.00066453	0.01328183	0.01405579	0.00140034	0.00000000	0.00090676	0.00060048	0.00057954	0.00232158	0.00112395	0.00037388	0.00060190	0.00072237	0.00967196	0.00053277	0.00082433	0.00000000	0.00055417	0.00064350	0.00074982	0.00049350	0.00056014	0.00056227	0.00055073	0.00045111	0.00068800	0.00071641	0.00055373	0.00102033	0.00068865	0.00047074	0.00100948	0.00061124	0.00056001	0.00048446	0.00043289	0.00067284	0.00072546	0.00057344	0.00023677	0.00070557	0.00059974	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00090233	0.00052079	
Enterorhabdus	0.00000000	0.00000000	0.00749565	0.00112937	0.00000000	0.00000000	0.00022225	0.00044181	0.00073299	0.00040648	0.00033809	0.00000000	0.00000000	0.00000000	0.00000000	0.00052966	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00035688	0.00194490	0.00348612	0.00385277	0.00000000	0.00000000	0.00015180	0.00000000	0.00000000	0.00258369	0.00245128	0.00033662	0.00000000	0.00037582	0.00000000	0.00000000	0.00215059	0.00405207	0.00000000	0.00012808	0.00000000	0.00034589	0.00000000	0.00116543	0.00000000	0.00000000	0.00017291	0.00141491	0.00087720	0.00095144	0.00015475	0.00000000	0.00049248	0.00000000	0.00000000	0.00050422	0.00000000	0.00000000	0.00112480	0.00000000	0.00026822	0.00040987	0.00087738	0.00101803	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00035214	0.00000000	0.00000000	0.00000000	0.00000000	0.00167480	0.00000000	0.00026094	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00146532	0.00000000	0.00024638	0.00619490	0.00000000	0.00059088	0.00000000	0.00000000	0.00027275	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00407715	0.00087009	0.00096733	0.00000000	0.00017904	0.00604211	0.00017242	0.00000000	0.00012489	0.00696445	0.00025687	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Epulopiscium	0.00000000	0.00000000	0.00015905	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Erysipelatoclostridium	0.00000000	0.00000000	0.00282048	0.00074485	0.00119615	0.00197861	0.00263143	0.00078552	0.00291732	0.00142493	0.00040924	0.00382248	0.00000000	0.00000000	0.00088890	0.00019610	0.00015460	0.00023451	0.00202325	0.00000000	0.00029098	0.00035484	0.00000000	0.00000000	0.00000000	0.00029241	0.00000000	0.00000000	0.00130943	0.00194827	0.00000000	0.00210840	0.00043342	0.00043397	0.00059953	0.00047334	0.00098573	0.00000000	0.00759288	0.00062313	0.00000000	0.00036300	0.00000000	0.00031352	0.00000000	0.00122371	0.00016914	0.00032331	0.00000000	0.00087158	0.00000000	0.00044283	0.00107838	0.00372840	0.00017724	0.00000000	0.00015143	0.00081944	0.00207473	0.00048598	0.00000000	0.00000000	0.00000000	0.00223643	0.00000000	0.00021718	0.00140753	0.00021138	0.00119342	0.00017323	0.00000000	0.00000000	0.00024520	0.00022704	0.00000000	0.00072413	0.00108648	0.00000000	0.00000000	0.00000000	0.00000000	0.00031872	0.00000000	0.00045916	0.00000000	0.00000000	0.00189183	0.00000000	0.00000000	0.00000000	0.00087686	0.00000000	0.00028262	0.00156629	0.00096901	0.00000000	0.00000000	0.00103216	0.00000000	0.00132479	0.00000000	0.00158070	0.00000000	0.00000000	0.00000000	0.00000000	0.00052049	0.00420852	0.00000000	0.00000000	0.00290396	0.00000000	0.00073229	0.00000000	0.00000000	0.00055730	0.00042715	0.00000000	0.00000000	0.00018715	0.00000000	0.00000000	0.00000000	0.00138511	0.00000000	0.00075349	0.00015931	0.00011080	0.00030775	0.00000000	0.00000000	0.00000000	0.00161863	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00123265	0.00097085	
Escherichia	0.00000000	0.00000000	0.00035723	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00085122	0.07506360	0.00000000	0.00245441	0.00000000	0.00000000	0.00000000	0.01588049	0.00000000	0.00418076	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00169243	0.00000000	0.00000000	0.00000000	0.00041040	0.00000000	0.00056397	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00585283	0.00000000	0.00000000	0.00000000	0.00455445	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020961	0.00010301	0.01718052	0.00016008	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00264631	0.00000000	0.03133308	0.00000000	0.00000000	0.00000000	0.00000000	0.00515480	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05359069	0.01237902	0.00744130	0.02474633	0.00000000	0.00000000	0.00000000	0.06269083	0.00436090	0.00000000	0.00000000	0.06652225	0.01043943	0.00071288	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00020705	0.00000000	0.00228614	0.00000000	0.00117921	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00078492	0.00000000	0.01614618	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05632249	0.00000000	0.00038303	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02480182	0.00000000	0.00000000	
Ethanoligenens	0.00000000	0.00000000	0.00024103	0.00027159	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00031704	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00028528	0.00030584	0.00000000	0.00000000	0.00039646	0.00000000	0.00000000	0.00000000	0.00000000	0.00021005	0.00000000	0.00000000	0.00028482	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00042423	0.00024382	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00042546	0.00031606	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00038083	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00047928	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022922	0.00040935	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00034799	0.00000000	
Eubacterium	0.30645034	0.10188154	0.02490900	0.04733447	0.05397059	0.05069737	0.03578541	0.15748268	0.06898047	0.01002235	0.03060157	0.02360499	0.12930163	0.04953881	0.02078930	0.00999179	0.04020094	0.05762706	0.05638131	0.01795789	0.10481243	0.03197699	0.12071472	0.05545400	0.13144124	0.12859896	0.00791650	0.08056445	0.08948873	0.08374160	0.11276270	0.02083912	0.13270385	0.05271585	0.03834576	0.09338066	0.15521505	0.06668188	0.01352797	0.01510859	0.07584331	0.03446217	0.01666843	0.15906287	0.02902539	0.12024490	0.04916533	0.05245612	0.04232137	0.02209379	0.04261499	0.08687178	0.04428320	0.03033372	0.02991293	0.10994943	0.13325247	0.07589294	0.03351093	0.18006953	0.05690785	0.07644149	0.10673409	0.03026116	0.03209705	0.05928040	0.04659109	0.01449619	0.05098022	0.10712216	0.08516117	0.04011297	0.03320663	0.02142974	0.01258199	0.08558692	0.04723764	0.02271193	0.05924007	0.12170536	0.04381906	0.11273557	0.02281372	0.22538363	0.01484206	0.07204017	0.05406814	0.02893165	0.03643825	0.17626756	0.06557176	0.07638342	0.00750638	0.08332812	0.02433917	0.02874982	0.06003251	0.05751034	0.05788165	0.09589369	0.03755702	0.03097229	0.03217484	0.14650873	0.18893940	0.09390058	0.10119953	0.01136409	0.09719375	0.12726162	0.08933675	0.04339597	0.09961220	0.07967757	0.06790258	0.02215972	0.03182392	0.08347976	0.01517873	0.02417263	0.03501428	0.11025465	0.11349418	0.02001595	0.04436768	0.06956485	0.06161457	0.10870005	0.05365779	0.03841384	0.00594142	0.00469586	0.14099234	0.08008422	0.00504713	0.07169232	0.03563997	0.05537832	0.04820228	0.02951069	0.08176706	0.01482629	0.10853802	0.05127542	0.08095846	
Faecalibacterium	0.02040163	0.01019500	0.00740051	0.00973655	0.01637639	0.02514839	0.00957565	0.00482595	0.00985999	0.00653698	0.02583792	0.00186067	0.01152848	0.01745585	0.03083313	0.00284602	0.03873323	0.03691808	0.01754462	0.00564410	0.02582600	0.00595418	0.01828258	0.03542405	0.01915642	0.02906733	0.00560696	0.01299400	0.00366076	0.00975102	0.01816770	0.02455495	0.05352882	0.05625210	0.00894390	0.03239843	0.01818899	0.02204554	0.01757229	0.01915409	0.07595009	0.03101761	0.01823646	0.01918080	0.02401447	0.05826004	0.04905262	0.04688382	0.02289624	0.03153466	0.02153180	0.01473569	0.01110686	0.02626977	0.02237337	0.02193743	0.00907337	0.01534430	0.01192518	0.02393296	0.03093224	0.01277773	0.02603717	0.04900987	0.01728308	0.04912496	0.04338483	0.02808612	0.02608107	0.00081883	0.02499057	0.01943184	0.00316216	0.03710449	0.02113838	0.05687168	0.02625317	0.01496257	0.00976973	0.03660949	0.00062400	0.02095856	0.04212558	0.01737917	0.00698117	0.00766063	0.00954458	0.00814529	0.01964460	0.03683075	0.02058903	0.03183358	0.01087457	0.02113814	0.01372549	0.00239644	0.00312850	0.03018301	0.02265684	0.05165063	0.00648837	0.03647347	0.00793218	0.03787184	0.02939790	0.02570495	0.03670582	0.00766544	0.02213182	0.04106685	0.01629461	0.02022700	0.00598492	0.00518325	0.01300147	0.02778880	0.00859313	0.02040481	0.00519804	0.02487260	0.00860712	0.03345440	0.01516583	0.00308666	0.02720325	0.02819983	0.03122236	0.01537697	0.03200593	0.02031108	0.00958607	0.01404027	0.04450495	0.04025249	0.00526408	0.00616990	0.03545360	0.02643098	0.03944048	0.08389604	0.00523012	0.04220991	0.00131941	0.01175214	0.03931999	
Faecalitalea	0.00000000	0.00000000	0.00038614	0.00000000	0.00000000	0.00781968	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00192176	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00079344	0.00000000	0.00000000	0.00000000	0.00000000	0.00046862	0.00000000	0.00000000	0.00000000	0.00014666	0.00173956	0.00000000	0.00000000	0.00000000	0.00048646	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00067320	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00203728	0.00000000	0.00041804	0.00000000	0.00000000	0.00000000	0.00697006	0.00000000	0.00107875	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00242732	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00032998	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
Finegoldia	0.00000000	0.00000000	0.00033538	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	
